clicks,ctr,impressions,key-1,key-2,keys,position,rootDomain,siteUrl
0,0.0,1,https://www.ladies-market.hk/,muslim market hong kong홍콩의 모스크,"['https://www.ladies-market.hk/', 'muslim market hong kong홍콩의 모스크']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,must buy in hk,"['https://www.ladies-market.hk/', 'must buy in hk']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,must buy in hong kong,"['https://www.ladies-market.hk/', 'must buy in hong kong']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/,must buy in hongkong,"['https://www.ladies-market.hk/', 'must buy in hongkong']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/,must do hong kong,"['https://www.ladies-market.hk/', 'must do hong kong']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,must do in hk,"['https://www.ladies-market.hk/', 'must do in hk']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,10,https://www.ladies-market.hk/,must do in hong kong,"['https://www.ladies-market.hk/', 'must do in hong kong']",2.9,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,must dos in hong kong,"['https://www.ladies-market.hk/', 'must dos in hong kong']",23.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,must go in hong kong,"['https://www.ladies-market.hk/', 'must go in hong kong']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/,must see hong kong,"['https://www.ladies-market.hk/', 'must see hong kong']",5.4,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,must see places in hong kong,"['https://www.ladies-market.hk/', 'must see places in hong kong']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,must visit in hong kong,"['https://www.ladies-market.hk/', 'must visit in hong kong']",28.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,must visit places in hong kong,"['https://www.ladies-market.hk/', 'must visit places in hong kong']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,must visit places in hongkong,"['https://www.ladies-market.hk/', 'must visit places in hongkong']",24.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,must visit places near me,"['https://www.ladies-market.hk/', 'must visit places near me']",14.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,12,https://www.ladies-market.hk/,muzaffarpur,"['https://www.ladies-market.hk/', 'muzaffarpur']",6.416666666666667,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,muzaffarpur famous for,"['https://www.ladies-market.hk/', 'muzaffarpur famous for']",13.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,muzaffarpur famous places,"['https://www.ladies-market.hk/', 'muzaffarpur famous places']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,muzaffarpur history,"['https://www.ladies-market.hk/', 'muzaffarpur history']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,muzaffarpur market,"['https://www.ladies-market.hk/', 'muzaffarpur market']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,muzaffarpur market name,"['https://www.ladies-market.hk/', 'muzaffarpur market name']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,215,https://www.ladies-market.hk/,my market hong kong,"['https://www.ladies-market.hk/', 'my market hong kong']",68.55813953488372,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,my market near me,"['https://www.ladies-market.hk/', 'my market near me']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,mysore market,"['https://www.ladies-market.hk/', 'mysore market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,mysore shopping places,"['https://www.ladies-market.hk/', 'mysore shopping places']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,märkte,"['https://www.ladies-market.hk/', 'märkte']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,6,https://www.ladies-market.hk/,märkte hongkong,"['https://www.ladies-market.hk/', 'märkte hongkong']",8.833333333333332,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,68,https://www.ladies-market.hk/,märkte in hongkong,"['https://www.ladies-market.hk/', 'märkte in hongkong']",7.926470588235294,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,n8ght market near me,"['https://www.ladies-market.hk/', 'n8ght market near me']",4.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nagpur tourist place,"['https://www.ladies-market.hk/', 'nagpur tourist place']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/,nakhas,"['https://www.ladies-market.hk/', 'nakhas']",3.75,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nakhas chowk lucknow,"['https://www.ladies-market.hk/', 'nakhas chowk lucknow']",4.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,nakhas lucknow,"['https://www.ladies-market.hk/', 'nakhas lucknow']",3.6666666666666665,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nakhas market in lucknow,"['https://www.ladies-market.hk/', 'nakhas market in lucknow']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,nakhas market is closed on which day,"['https://www.ladies-market.hk/', 'nakhas market is closed on which day']",2.666666666666667,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nakhas market location,"['https://www.ladies-market.hk/', 'nakhas market location']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/,nakhas market lucknow,"['https://www.ladies-market.hk/', 'nakhas market lucknow']",4.857142857142858,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nakhas market opening time in lucknow,"['https://www.ladies-market.hk/', 'nakhas market opening time in lucknow']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,namba market,"['https://www.ladies-market.hk/', 'namba market']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,namco 分店,"['https://www.ladies-market.hk/', 'namco 分店']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,name of hong kong woman,"['https://www.ladies-market.hk/', 'name of hong kong woman']",94.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,name of hong kong women,"['https://www.ladies-market.hk/', 'name of hong kong women']",93.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/,name of women in hong kong,"['https://www.ladies-market.hk/', 'name of women in hong kong']",54.8,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nan lian gardens,"['https://www.ladies-market.hk/', 'nan lian gardens']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,narket near me,"['https://www.ladies-market.hk/', 'narket near me']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,narkets near me,"['https://www.ladies-market.hk/', 'narkets near me']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nathan road hong kong shopping,"['https://www.ladies-market.hk/', 'nathan road hong kong shopping']",40.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nathan road mong kok mtr exit,"['https://www.ladies-market.hk/', 'nathan road mong kok mtr exit']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nathan road mongkok kl,"['https://www.ladies-market.hk/', 'nathan road mongkok kl']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,6,https://www.ladies-market.hk/,nathan road night market,"['https://www.ladies-market.hk/', 'nathan road night market']",6.333333333333333,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nathan road shopping district,"['https://www.ladies-market.hk/', 'nathan road shopping district']",22.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,"nathan road, hong kong shopping","['https://www.ladies-market.hk/', 'nathan road, hong kong shopping']",41.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,natraj market malad is closed on,"['https://www.ladies-market.hk/', 'natraj market malad is closed on']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,navi mumbai market,"['https://www.ladies-market.hk/', 'navi mumbai market']",4.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,navi mumbai wholesale market,"['https://www.ladies-market.hk/', 'navi mumbai wholesale market']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,near by attraction places,"['https://www.ladies-market.hk/', 'near by attraction places']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near by cheap market,"['https://www.ladies-market.hk/', 'near by cheap market']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,near by market for shopping,"['https://www.ladies-market.hk/', 'near by market for shopping']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near by places to visit,"['https://www.ladies-market.hk/', 'near by places to visit']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,near by shopping market,"['https://www.ladies-market.hk/', 'near by shopping market']",12.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near cloth market near me,"['https://www.ladies-market.hk/', 'near cloth market near me']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near crawford market,"['https://www.ladies-market.hk/', 'near crawford market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near ladies,"['https://www.ladies-market.hk/', 'near ladies']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,8,https://www.ladies-market.hk/,near market near me,"['https://www.ladies-market.hk/', 'near market near me']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near markets near me,"['https://www.ladies-market.hk/', 'near markets near me']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near me ladies,"['https://www.ladies-market.hk/', 'near me ladies']",4.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,8,https://www.ladies-market.hk/,near me market,"['https://www.ladies-market.hk/', 'near me market']",6.875,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,4,https://www.ladies-market.hk/,near me market clothes,"['https://www.ladies-market.hk/', 'near me market clothes']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near me markets,"['https://www.ladies-market.hk/', 'near me markets']",12.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near me markets today,"['https://www.ladies-market.hk/', 'near me markets today']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,8,https://www.ladies-market.hk/,near me night market,"['https://www.ladies-market.hk/', 'near me night market']",5.75,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/,near me shopping market,"['https://www.ladies-market.hk/', 'near me shopping market']",7.8,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near night market,"['https://www.ladies-market.hk/', 'near night market']",10.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near places to visit near me,"['https://www.ladies-market.hk/', 'near places to visit near me']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near shops,"['https://www.ladies-market.hk/', 'near shops']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,near street market,"['https://www.ladies-market.hk/', 'near street market']",64.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near to me market,"['https://www.ladies-market.hk/', 'near to me market']",8.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,near to visit places near me,"['https://www.ladies-market.hk/', 'near to visit places near me']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/,nearby market,"['https://www.ladies-market.hk/', 'nearby market']",7.142857142857143,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,11,https://www.ladies-market.hk/,nearby market near me,"['https://www.ladies-market.hk/', 'nearby market near me']",9.636363636363637,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nearby markets near me,"['https://www.ladies-market.hk/', 'nearby markets near me']",11.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,15,https://www.ladies-market.hk/,nearby night market,"['https://www.ladies-market.hk/', 'nearby night market']",5.066666666666666,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearby place,"['https://www.ladies-market.hk/', 'nearby place']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearby places,"['https://www.ladies-market.hk/', 'nearby places']",26.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nearby shopping market,"['https://www.ladies-market.hk/', 'nearby shopping market']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearby street market,"['https://www.ladies-market.hk/', 'nearby street market']",82.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearby tourist places near me,"['https://www.ladies-market.hk/', 'nearby tourist places near me']",22.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nearby visiting places from my location,"['https://www.ladies-market.hk/', 'nearby visiting places from my location']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest attraction near me,"['https://www.ladies-market.hk/', 'nearest attraction near me']",45.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest attractions to my location,"['https://www.ladies-market.hk/', 'nearest attractions to my location']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nearest cloth market near me,"['https://www.ladies-market.hk/', 'nearest cloth market near me']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nearest ladies store,"['https://www.ladies-market.hk/', 'nearest ladies store']",4.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest local market,"['https://www.ladies-market.hk/', 'nearest local market']",12.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest market,"['https://www.ladies-market.hk/', 'nearest market']",6.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,8,https://www.ladies-market.hk/,nearest market near me,"['https://www.ladies-market.hk/', 'nearest market near me']",7.125,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest market near me for shopping,"['https://www.ladies-market.hk/', 'nearest market near me for shopping']",7.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest market street,"['https://www.ladies-market.hk/', 'nearest market street']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest metro for kamla nagar market,"['https://www.ladies-market.hk/', 'nearest metro for kamla nagar market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest metro kamla nagar market,"['https://www.ladies-market.hk/', 'nearest metro kamla nagar market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest metro station bur dubai,"['https://www.ladies-market.hk/', 'nearest metro station bur dubai']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest metro station to avantika market,"['https://www.ladies-market.hk/', 'nearest metro station to avantika market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest metro station to kamla nagar,"['https://www.ladies-market.hk/', 'nearest metro station to kamla nagar']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest metro station to kamla nagar market delhi,"['https://www.ladies-market.hk/', 'nearest metro station to kamla nagar market delhi']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,6,https://www.ladies-market.hk/,nearest night market,"['https://www.ladies-market.hk/', 'nearest night market']",4.666666666666666,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/,nearest night market near me,"['https://www.ladies-market.hk/', 'nearest night market near me']",5.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,11,https://www.ladies-market.hk/,nearest night market to me,"['https://www.ladies-market.hk/', 'nearest night market to me']",4.272727272727273,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest railway station to crawford market,"['https://www.ladies-market.hk/', 'nearest railway station to crawford market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest railway station to linking road,"['https://www.ladies-market.hk/', 'nearest railway station to linking road']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest railway station to mangaldas market,"['https://www.ladies-market.hk/', 'nearest railway station to mangaldas market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest shopping market,"['https://www.ladies-market.hk/', 'nearest shopping market']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest shopping market near me,"['https://www.ladies-market.hk/', 'nearest shopping market near me']",12.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,nearest station to crawford market,"['https://www.ladies-market.hk/', 'nearest station to crawford market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest street market,"['https://www.ladies-market.hk/', 'nearest street market']",11.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/,nearest street market near me,"['https://www.ladies-market.hk/', 'nearest street market near me']",11.6,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest temple,"['https://www.ladies-market.hk/', 'nearest temple']",6.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,nearest tourist place near me,"['https://www.ladies-market.hk/', 'nearest tourist place near me']",6.333333333333333,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nearest visiting place near me,"['https://www.ladies-market.hk/', 'nearest visiting place near me']",43.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,negozi cinesi,"['https://www.ladies-market.hk/', 'negozi cinesi']",6.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,negozi cinesi aperti,"['https://www.ladies-market.hk/', 'negozi cinesi aperti']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru bazaar,"['https://www.ladies-market.hk/', 'nehru bazaar']",4.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nehru bazar jaipur,"['https://www.ladies-market.hk/', 'nehru bazar jaipur']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru enclave market,"['https://www.ladies-market.hk/', 'nehru enclave market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,5,https://www.ladies-market.hk/,nehru market,"['https://www.ladies-market.hk/', 'nehru market']",2.2,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru market gota,"['https://www.ladies-market.hk/', 'nehru market gota']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,nehru place cloth market,"['https://www.ladies-market.hk/', 'nehru place cloth market']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place cloth market delhi,"['https://www.ladies-market.hk/', 'nehru place cloth market delhi']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place computer market closed on,"['https://www.ladies-market.hk/', 'nehru place computer market closed on']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place delhi market,"['https://www.ladies-market.hk/', 'nehru place delhi market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place electronic market,"['https://www.ladies-market.hk/', 'nehru place electronic market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place laptop market,"['https://www.ladies-market.hk/', 'nehru place laptop market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place laptop market open on sunday,"['https://www.ladies-market.hk/', 'nehru place laptop market open on sunday']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place laptop market open today,"['https://www.ladies-market.hk/', 'nehru place laptop market open today']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,44,https://www.ladies-market.hk/,nehru place market,"['https://www.ladies-market.hk/', 'nehru place market']",2.0227272727272725,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nehru place market closing day,"['https://www.ladies-market.hk/', 'nehru place market closing day']",2.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,nehru place market delhi,"['https://www.ladies-market.hk/', 'nehru place market delhi']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place market nearest metro,"['https://www.ladies-market.hk/', 'nehru place market nearest metro']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place market new delhi,"['https://www.ladies-market.hk/', 'nehru place market new delhi']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place market open,"['https://www.ladies-market.hk/', 'nehru place market open']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place market opening time,"['https://www.ladies-market.hk/', 'nehru place market opening time']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,8,https://www.ladies-market.hk/,nehru place market timings,"['https://www.ladies-market.hk/', 'nehru place market timings']",2.5,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place mobile market,"['https://www.ladies-market.hk/', 'nehru place mobile market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place open or closed today,"['https://www.ladies-market.hk/', 'nehru place open or closed today']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nehru place phone market,"['https://www.ladies-market.hk/', 'nehru place phone market']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nepal map,"['https://www.ladies-market.hk/', 'nepal map']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,16,https://www.ladies-market.hk/,new attractions in hong kong,"['https://www.ladies-market.hk/', 'new attractions in hong kong']",42.1875,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,new balance mongkok,"['https://www.ladies-market.hk/', 'new balance mongkok']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,new delhi cloth market,"['https://www.ladies-market.hk/', 'new delhi cloth market']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,3,https://www.ladies-market.hk/,new hindmata cloth market,"['https://www.ladies-market.hk/', 'new hindmata cloth market']",7.666666666666667,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,new marke,"['https://www.ladies-market.hk/', 'new marke']",9.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,7,https://www.ladies-market.hk/,new market,"['https://www.ladies-market.hk/', 'new market']",69.57142857142857,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,new places to visit in hong kong,"['https://www.ladies-market.hk/', 'new places to visit in hong kong']",37.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,new restaurants tsim sha tsui,"['https://www.ladies-market.hk/', 'new restaurants tsim sha tsui']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,new territories,"['https://www.ladies-market.hk/', 'new territories']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,new territories hong kong,"['https://www.ladies-market.hk/', 'new territories hong kong']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,neway,"['https://www.ladies-market.hk/', 'neway']",2.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,2,https://www.ladies-market.hk/,ngau tau kok market,"['https://www.ladies-market.hk/', 'ngau tau kok market']",55.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,ngong ping 360,"['https://www.ladies-market.hk/', 'ngong ping 360']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,ngong ping cable car,"['https://www.ladies-market.hk/', 'ngong ping cable car']",3.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,ngong ping village,"['https://www.ladies-market.hk/', 'ngong ping village']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
0,0.0,1,https://www.ladies-market.hk/,nian lian garden,"['https://www.ladies-market.hk/', 'nian lian garden']",1.0,www.ladies-market.hk,https://www.ladies-market.hk/
